,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
149,61631,bfec3248624acbe96131c1e794ecf0a9,М,1985,2010-09-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,209a2a57d132ab23501cfb901991c095,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,0,0,4800,0,250500,250500,dc
150,7013,81e9af76fb3c41a8d5f240d299a0b94f,Ж,1986,2007-05-17,R,Уфа,0,Договор на текущий счет для дебетовой карты,c64ecdd3dbd5fc3b4bb234be527f7b29,МИР Debit,2017,2020,0,0,0,0,0,0,dc
151,7021,1200d7093bb24b4d027c68eca3096a75,М,2001,2017-09-15,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,58b53710a500292895af8ef423d9e150,МИР Debit,2017,2020,1300,4,200,100,2300,1300,dc
152,7022,1200d7093bb24b4d027c68eca3096a75,М,2001,2017-09-15,R,Благовещенск,0,Договор на текущий счет для дебетовой карты,12817f97806dd66dd7ff1fa6b7b54b73,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,1300,4,200,100,2300,1300,dc
153,69923,e2357f2270887071a61be5b7aba6473b,Ж,2000,2019-10-04,R,Краснодар,0,Договор на текущий счет для дебетовой карты,f0486502b2ab73be776b94475797c376,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,9300,22,6300,1800,9300,4300,dc
154,7028,ecc40636b6b99778984230f7b978d7e5,Ж,1981,2019-08-19,R,Юрга,0,Договор на текущий счет для дебетовой карты,5849007d25f9d4ad42c21408c445f5f2,Eurocard/MasterCard Mass,2019,2020,0,0,0,0,0,0,dc
155,7033,dcf8b868ada3d83592c7a0b65bc4ba3c,М,2000,2016-09-23,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,eb576e23e9e7b7aa5a6c16397ccc84bf,"Дебет карта ПС МИР ""Бюджетная""",2020,2021,1400,5,1400,2400,1400,1800,dc
156,7034,dcf8b868ada3d83592c7a0b65bc4ba3c,М,2000,2016-09-23,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,7143ef30f4e6fbd7cf668ba9c7cfaa9f,VISA Classic Light,2016,2018,1400,5,1400,2400,1400,1800,dc
157,7035,dcf8b868ada3d83592c7a0b65bc4ba3c,М,2000,2016-09-23,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,a2ed58770b72d5eeb6c7388b9480288a,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,1400,5,1400,2400,1400,1800,dc
158,7037,183feffb518316490341d79e81a48e62,Ж,1938,2015-02-06,R,Уфа,0,Договор на текущий счет для дебетовой карты,f6b8d6c4b4c00fae51b8766138fcf187,VISA Classic Light,2017,2018,0,0,0,0,0,0,dc
159,7044,0eaaed206573dbcb47b5f4ac4cd71cb0,Ж,1969,2014-12-05,R,Раевский,0,Договор на текущий счет для дебетовой карты,5b8e014213a838dbcfac52cc2065ad0b,МИР СКБ,2018,-1,0,0,0,0,0,0,dc
160,67320,c772017e82375211a675ec7e20c21183,М,1957,2004-01-05,R,Аскарово,0,Договор на текущий счет для дебетовой карты,f1dc363b504789d58a6cf39dd0e6e618,МИР СКБ,2019,2021,4100,6,5400,3200,4100,1900,dc
161,7052,cd8bc868ba8b192e62a6e1c95a36d540,Ж,1990,2019-10-25,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,69d75511baf6f6debb3ca8a44da44239,МИР Debit,2019,2020,0,0,0,0,0,0,dc
0,36437,c358532d697f084c253e0f2c870fa4f0,Ж,2000,2018-08-29,R,Уфа,0,Договор на текущий счет для дебетовой карты,387c4718fd03ad104b69e3a822d6b2c2,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,1500,18,1700,0,10000,6200,dc
1,7060,f4588d2bff690a80e23b9443dff0e1dc,М,1968,2019-08-30,R,Пермь,0,Договор на текущий счет для дебетовой карты,90a917dacbe6e059c1efee556ed3fde6,-1,-1,-1,0,0,0,0,0,0,dc
2,7066,1d0fa07b5f99a1f829aec5bc0427b25a,Ж,1984,2017-10-19,R,Уфа,0,Договор на текущий счет для дебетовой карты,5115859f6772029da7d488edc01152ca,VISA Classic,2019,-1,0,0,0,0,0,0,dc
3,14671,cd07ebb71844cd6691fd63737d58e6fd,М,1985,2015-05-15,R,Сочи,100,Договор на текущий счет для дебетовой карты,89421905720ae99da354852a335f8ea3,Eurocard/MasterCard Gold,2019,2020,0,0,100,0,400,0,dc
4,14672,cd07ebb71844cd6691fd63737d58e6fd,М,1985,2015-05-15,R,Сочи,100,Договор на текущий счет для дебетовой карты,06fa8f47f84f47181408d407e92ef202,VISA Classic Light,2016,2019,0,0,100,0,400,0,dc
5,7070,4cb8a43a8e9f9c8f1594fd5cf71bfff4,М,2002,2019-09-24,R,Брянск,0,Договор на текущий счет для дебетовой карты,ba9a3fae221e411689df617fd8494845,-1,-1,-1,0,0,0,0,0,0,dc
6,7071,df6d709048a239294b3cfd03cfc32fc3,М,2002,2018-09-26,R,Брянск,0,Договор на текущий счет для дебетовой карты,ef26554e61de2195325daf4cde7112ac,-1,-1,-1,0,0,0,0,0,0,dc
7,7076,ef99ac9e734ac429c9c9bd4bfffca9b5,М,1986,2012-07-02,R,Дюртюли,700,Договор на текущий счет для дебетовой карты,61d91272449fe00408c46e53eb6b595e,МИР СКБ ЗП,2019,2020,0,0,0,0,0,0,dc
8,7089,fbfb00125dc3befc00c1e405769cc32f,Ж,1989,2011-07-22,R,Москва,300,Договор на текущий счет для дебетовой карты,8c98b8a528e31a9adbcf6ce0b6d0ee75,VISA Classic Light,2015,2019,0,0,977300,9600,2400000,1556900,dc
9,121157,eafbb966bc923893a103affbacc861f1,Ж,1978,2008-05-19,R,Новосибирск,0,Договор на текущий счет для дебетовой карты,838d2761ddcd714ddc234674a4768f31,-1,-1,-1,0,0,0,0,2000,2000,dc
10,7091,af38671c669c5339faac3e9cfb717fb0,М,1989,2019-10-16,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,03cb8641c1178ed80b73ba71c138b23c,Eurocard/MasterCard Gold,2019,2020,0,0,0,0,0,0,dc
11,46471,0e516e8375525acb55b39c6dcf3881d2,Ж,1978,2013-09-18,R,Белорецк,0,Договор на текущий счет для дебетовой карты,763918b35fcca70f3d542469483d69f9,Eurocard/MasterCard Mass,2020,-1,6100,16,3500,0,33400,32000,dc
12,119383,3c3cab840aca3b65c439e99604e4353c,М,1995,2017-11-20,R,Анапа,0,Договор на текущий счет для дебетовой карты,a137d747bbbb771378be8b6a9129a092,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,500,0,800,700,dc
13,7103,b8a3667518406a2d477e2c7facbb864d,Ж,1989,2018-04-25,R,Новокузнецк,0,Договор на текущий счет для дебетовой карты,001d0b96a0c6623a2bd04719e6eae33e,VISA Classic Light,2017,2021,0,0,0,0,0,0,dc
14,7104,f860522f53eb62a81e4a1dc240ed8447,М,1990,2018-08-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,f26e1bffa535284eb08d819d7bfc9d43,МИР СКБ,2018,-1,0,0,0,0,0,0,dc
15,83383,bf9337e0943ad1a236507c91b0bf8acd,М,1998,2016-09-16,R,Краснодар,400,Договор на текущий счет для дебетовой карты,23eb3cf4c5a78651edb521e5d69e43c0,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,100,100,200,0,dc
16,83384,bf9337e0943ad1a236507c91b0bf8acd,М,1998,2016-09-16,R,Краснодар,400,Договор на текущий счет для дебетовой карты,c1c750aff9a6f5be1bde2e9c50ece6d5,VISA Classic Light,2016,2018,0,0,100,100,200,0,dc
17,7107,f3c5bfa8cb0308fea2143cda34b6a213,М,1980,2007-12-29,R,Нижневартовск,300,Договор на текущий счет для дебетовой карты,4533965a0714dbb7674eb7dc68b9bc39,VISA Classic Light,2018,2020,0,0,0,0,0,0,dc
18,54394,43adf66b1f27b361fec0caf203f0db8f,Ж,1957,2013-06-11,R,Уфа,0,Договор на текущий счет для дебетовой карты,97a75a02cbffcd303316a898bed1b83f,МИР СКБ,2020,-1,600,2,0,0,1000,1000,dc
19,7118,48d92cd05e449522a4e09e0260d16d98,М,1958,2019-09-06,R,Москва,0,Договор на текущий счет для дебетовой карты,891252eca23e148cac38fd674aded9f9,-1,-1,-1,0,0,0,0,0,0,dc
20,7119,0aad3414769fbb58a5ae500360136393,М,1973,2020-02-05,N,Покров,0,Договор на текущий счет для дебетовой карты,2e6b3529abf0a74a878e9f11e1ea77ad,Eurocard/MasterCard Platinum,2020,-1,5000,17,9900,6600,47000,53600,dc
21,7127,2826d27d94fbc99dceec1758c4e241a3,М,1976,2012-02-28,R,Чишмы,0,Договор на текущий счет для дебетовой карты,5f970cb4603e2493af915283da67ec71,-1,-1,-1,0,0,0,0,0,0,dc
22,7128,eb9c49d52a176ab2ff775d1468808d00,Ж,1994,2018-02-07,R,Краснодар,50000,Кредитная карта,86dc799f85be0cc61d46a232c64ed229,-1,-1,-1,0,0,0,0,0,0,dc
23,7133,fcb043e7dced4de49251c255ace9591a,М,1978,2015-07-31,R,Москва,0,Договор на текущий счет для дебетовой карты,b6f149e12313b585d9633e58183de2b1,-1,-1,-1,0,0,0,0,0,0,dc
24,21270,c223490b284a8a1b1d8920a8d6a4c766,Ж,1986,2009-01-23,R,Анапа,0,Договор на текущий счет для дебетовой карты,4426d5c5a204a84fc26ec38db8035387,VISA Gold,2017,2021,102700,120,35500,9700,549900,552700,dc
25,21271,c223490b284a8a1b1d8920a8d6a4c766,Ж,1986,2009-01-23,R,Анапа,0,Договор на текущий счет для дебетовой карты,906db0a0da8e64ce1990a2c8a421be7a,VISA Gold,2020,-1,102700,120,35500,9700,549900,552700,dc
26,40088,b138bcfed20514c3348dd36fbead8f90,М,1983,2019-04-30,R,Краснодар,0,Договор на текущий счет для дебетовой карты,b3fb2edbf883aac96e8c35b9ce79bb92,Eurocard/MasterCard Mass,2019,-1,32200,85,15600,14000,49600,44100,dc
27,7145,5795bad325ecb7342a743c6162fa79cf,Ж,1981,2001-02-10,R,Уфа,0,Договор на текущий счет для дебетовой карты,9418f779e09a5847ce2182398378050f,VISA Classic Light,2016,2020,0,0,0,0,0,0,dc
28,7146,c6c357e1601569d4476291133fedd00c,Ж,1958,2019-04-05,R,Пенза,0,Договор на текущий счет для дебетовой карты,c1d162dba676415bdf5d9b9990917f75,-1,-1,-1,0,0,0,0,0,0,dc
29,36784,6c278ebefee9c33f7085ce9cabffa121,Ж,1967,2006-06-08,R,Уфа,0,Договор на текущий счет для дебетовой карты,0562fb9f531073c6de7b8da320bb576d,МИР СКБ,2020,-1,0,1,100,0,0,0,dc
30,7155,22301d98089c0d8969a1ec5ebe82218d,М,1955,2009-02-10,R,Чишмы,100,Договор на текущий счет для дебетовой карты,6cdd6835c79aedfecb49f34bdaad5bdc,МИР СКБ,2017,2021,0,0,100,100,0,0,dc
31,7163,6dce6363498ce9e8c5abde706eb6578f,Ж,1981,2019-01-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,d3df3c1f6b53c8e8b0b055e36404532e,-1,-1,-1,0,0,0,0,0,0,dc
32,7164,8b3502e7038122170da2626cc5b823d5,Ж,1992,2015-09-23,R,Иглино,0,Договор на текущий счет для дебетовой карты,88dd484326a69cacb8b984cc1f6c6b34,МИР СКБ,2018,2020,0,0,0,0,0,0,dc
33,7169,3960c55eec775b670f31825117ac8255,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,7c54de4b11dd2f70230d4c7494b81834,MasterCard World Elite,2019,2021,0,0,0,0,0,0,dc
34,7170,3960c55eec775b670f31825117ac8255,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,3b2ce5396188af268aad12563bbff534,Priority Pass,2019,2021,0,0,0,0,0,0,dc
35,7174,97ff9a85a7756894ed16f6617d3bd518,Ж,1951,2001-12-10,R,Краснодар,0,Договор на текущий счет для дебетовой карты,613b9211159442138a8bf9e34380787d,МИР Debit,2018,-1,9700,5,35700,17100,724700,726600,dc
36,7175,97ff9a85a7756894ed16f6617d3bd518,Ж,1951,2001-12-10,R,Краснодар,0,Договор на текущий счет для дебетовой карты,4b9fc5df66c248a4263bac3c4be71255,МИР Debit,2021,-1,9700,5,35700,17100,724700,726600,dc
37,7182,268f638a807c2dd9b6934cd7f4641502,Ж,1967,2018-03-02,R,Уфа,0,Договор на текущий счет для дебетовой карты,ebeae47cb42e17da08d927c6d8021de6,МИР СКБ,2021,-1,0,0,0,0,0,0,dc
38,223754,d2bb9218c967597145bfbddd4a31e253,М,1959,2013-09-11,R,Надым,100,Договор на текущий счет для дебетовой карты,e140a40947e7f167e17c4f46abe5ac6c,Eurocard/MasterCard World,2019,-1,161200,75,0,0,211200,211200,cc
39,7191,1cc541c21bdc31358c1a6305e2b95351,Ж,1961,2010-04-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,c2b4c5e23c3418eadaf09d875a89547d,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,0,0,0,0,0,0,dc
40,7192,7814a8a5ef7dda38a08c249a48f23c42,М,1968,2018-12-12,R,Уфа,0,Договор на текущий счет для дебетовой карты,9291fdc3019c9da0c5b8498690f4fbf4,VISA Classic Light,2018,2022,900,4,6000,3900,20700,9600,dc
41,7193,26f9ed7f37fbe46c96aa88578889f190,М,1941,2014-12-22,R,Владимир,0,Договор на текущий счет для дебетовой карты,3acc675d2591d8cd05ad36bef8157471,Eurocard/MasterCard Gold,2020,2020,0,0,0,0,0,0,dc
42,7198,b594cc5e0b7cd02a05db01da0fc22ad5,Ж,1985,2009-09-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,c3985f3db3a64ab776c4a1ed19c203c4,МИР Debit,2017,2018,3400,10,5200,2500,53200,55700,dc
43,7199,b594cc5e0b7cd02a05db01da0fc22ad5,Ж,1985,2009-09-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,da8f089a97ff45272a1d54e8375b3c2c,VISA Classic Light,2015,2018,3400,10,5200,2500,53200,55700,dc
44,7200,b594cc5e0b7cd02a05db01da0fc22ad5,Ж,1985,2009-09-07,R,Сибай,0,Договор на текущий счет для дебетовой карты,397c480bf787a3603338b314b4d462fa,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,3400,10,5200,2500,53200,55700,dc
45,7216,929cf46e7518b6c74eac333f316725c5,Ж,1961,2003-07-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,a1ea2b3369868c752537b162b485e97f,VISA Classic Light,2017,2017,0,0,0,0,0,0,dc
46,7217,929cf46e7518b6c74eac333f316725c5,Ж,1961,2003-07-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,97ed06f625bfd8acf3adf2c1379e4014,МИР Debit,2017,2017,0,0,0,0,0,0,dc
47,92246,999d4fc8ba16140b2fbaf3353c129458,М,1982,2020-05-13,R,Мраково,0,Договор на текущий счет для дебетовой карты,7045f3dade36b289f611101956ee1419,МИР СКБ ЗП,2020,2021,12700,23,5900,0,36200,35100,dc
48,7231,cc9fa3e5c69e9eb491dbc1f06887a36c,Ж,1994,2016-11-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,bf76d544f219212a034e2a57f8190091,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,0,0,0,0,dc
49,7232,cc9fa3e5c69e9eb491dbc1f06887a36c,Ж,1994,2016-11-21,R,Уфа,0,Договор на текущий счет для дебетовой карты,7b48f1c2cec3fa986f994da0d6b3dc31,VISA Classic Light,2016,2018,0,0,0,0,0,0,dc
50,22506,15391a191aeb55f787e7f52d8d51fcdf,Ж,1985,2008-12-09,R,Краснодар,120100,Договор на текущий счет для дебетовой карты,227eace0cf5eb8e52967b8d466151121,MasterCard Electronic,2021,-1,0,0,3500,9400,182300,191300,dc
51,22507,15391a191aeb55f787e7f52d8d51fcdf,Ж,1985,2008-12-09,R,Краснодар,120100,Договор на текущий счет для дебетовой карты,22a74c42dae27593acc97e0d925ae6cc,MasterCard Electronic,2018,2022,0,0,3500,9400,182300,191300,dc
52,109219,3121427a9eb9ab70808ec68162868927,М,1985,2017-03-10,R,Москва,0,Договор на текущий счет для дебетовой карты,a2c5b4b410ab27892bd3162dd968426f,Priority Pass,2019,-1,132500,56,40300,70100,811500,835500,dc
53,109220,3121427a9eb9ab70808ec68162868927,М,1985,2017-03-10,R,Москва,0,Договор на текущий счет для дебетовой карты,43ee1e3e858c2f6235b41c18f71ed747,VISA Infinite,2019,-1,132500,56,40300,70100,811500,835500,dc
54,109221,3121427a9eb9ab70808ec68162868927,М,1985,2017-03-10,R,Москва,0,Договор на текущий счет для дебетовой карты,a20eb8673042c269ab5fdb6e630d5dc8,MasterCard World Elite,2019,-1,132500,56,40300,70100,811500,835500,dc
55,7247,6125f058d8f3499ed51d5a1073c467ba,М,1968,2016-10-20,R,Белорецк,0,Договор на текущий счет для дебетовой карты,10e8e445f37cd492601bd3d9851ec780,МИР СКБ,2020,-1,5200,12,800,0,8900,7200,dc
56,7248,54d9b77b1bb18dde18ecd5b7fcd341f8,Ж,1960,2013-09-03,R,Уфа,0,Договор на текущий счет для дебетовой карты,3924ce123de134a3473a313c96f059d5,VISA Classic,2020,-1,0,1,10500,0,19300,14400,dc
57,7249,2360cdc7a2cc6eab7ef8900030278308,Ж,1995,2016-02-16,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,2c9b8ed23c90e715b3d08a0ae87b72ba,Visa Platinum Rewards,2020,2020,800,1,100,0,1100,900,dc
